name,team,minutes,expected_goals_conceded,saves,selected,bps,influence,creativity,position_DEF,position_FWD,position_GK,position_MID,GW,predicted_clean_sheets
Ilkay Gündogan,Man City,57.9,1.143,0.0,50549.9,10.0,7.7299999999999995,19.855,0.0,0.0,0.0,1.0,25,0.0
Illia Zabarnyi,Bournemouth,90.0,1.2928571428571427,0.0,44192.95238095238,12.19047619047619,18.58095238095238,5.747619047619048,1.0,0.0,0.0,0.0,25,0.0
Imari Samuels,Brighton,0.0,0.0,0.0,3388.3125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Isaac Hayden,Newcastle,0.0,0.0,0.0,8406.47619047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Ismaïla Sarr,Crystal Palace,64.76190476190476,0.9895238095238096,0.0,118633.90476190476,14.428571428571429,16.98095238095238,15.59047619047619,0.0,0.0,0.0,1.0,25,0.31
Ismeal Kabia,Arsenal,0.0,0.0,0.0,1190.611111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Issa Diop,Fulham,50.714285714285715,0.7033333333333334,0.0,25966.333333333332,5.238095238095238,9.704761904761904,1.4238095238095239,1.0,0.0,0.0,0.0,25,0.0
Issa Kaboré,Man City,0.0,0.0,0.0,590.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Ivan Toney,Brentford,0.0,0.0,0.0,208916.80952380953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Jack Clarke,Ipswich,27.842105263157894,0.7321052631578947,0.0,3924.684210526316,5.473684210526316,5.526315789473684,6.226315789473684,0.0,0.0,0.0,1.0,25,0.0
Jack Fletcher,Man Utd,0.0,0.0,0.0,651.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jack Grealish,Man City,27.238095238095237,0.490952380952381,0.0,24059.190476190477,6.571428571428571,5.457142857142857,13.766666666666666,0.0,0.0,0.0,1.0,25,0.0
Jack Harrison,Everton,49.65,0.8975,0.0,13839.35,5.3,5.5,10.25,0.0,0.0,0.0,1.0,25,0.0
Jack Hinshelwood,Brighton,39.95238095238095,0.8023809523809524,0.0,9091.0,6.142857142857143,5.571428571428571,5.300000000000001,0.0,0.0,0.0,1.0,25,0.0
Jack Stephens,Southampton,37.76190476190476,0.9123809523809524,0.0,66897.95238095238,1.8571428571428572,6.057142857142857,2.4523809523809526,1.0,0.0,0.0,0.0,25,0.0
Jack Taylor,Ipswich,17.80952380952381,0.3676190476190476,0.0,2900.8571428571427,3.7142857142857144,4.438095238095238,3.857142857142857,0.0,0.0,0.0,1.0,25,0.0
Jacob Greaves,Ipswich,51.42857142857143,1.1661904761904762,0.0,385884.85714285716,5.095238095238095,13.085714285714285,0.9428571428571428,1.0,0.0,0.0,0.0,25,0.0
Jacob Murphy,Newcastle,52.19047619047619,0.5466666666666666,0.0,143975.14285714287,12.619047619047619,15.714285714285714,15.385714285714284,0.0,0.0,0.0,1.0,25,0.0
Jacob Ramsey,Aston Villa,37.95238095238095,0.5314285714285715,0.0,30744.85714285714,6.619047619047619,5.304761904761905,6.661904761904762,0.0,0.0,0.0,1.0,25,0.0
Jacob Slater,Brighton,0.0,0.0,0.0,768.8888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Jacob Wright,Man City,0.0,0.0,0.0,883.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jaden Philogene,Aston Villa,15.476190476190476,0.22523809523809527,0.0,5083.619047619048,0.8571428571428571,0.8285714285714285,0.8904761904761906,0.0,0.0,0.0,1.0,25,0.0
Jadon Sancho,Chelsea,53.22222222222222,0.8183333333333334,0.0,145775.66666666666,13.222222222222221,12.4,16.033333333333335,0.0,0.0,0.0,1.0,25,0.0
Jadon Sancho,Man Utd,0.0,0.0,0.0,28125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jahmai Simpson-Pusey,Man City,7.916666666666667,0.1975,0.0,2205.1666666666665,0.5833333333333334,1.633333333333333,0.18333333333333335,1.0,0.0,0.0,0.0,25,0.0
Jaidon Anthony,Bournemouth,0.0,0.0,0.0,20277.95238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jake O'Brien,Everton,2.05,0.040999999999999995,0.0,18987.8,0.2,0.45999999999999996,0.04,1.0,0.0,0.0,0.0,25,0.0
Jakub Kiwior,Arsenal,15.380952380952381,0.2119047619047619,0.0,18288.904761904763,1.8571428571428572,2.342857142857143,0.6523809523809524,1.0,0.0,0.0,0.0,25,0.0
Jakub Moder,Brighton,0.42857142857142855,0.012380952380952381,0.0,80736.33333333333,0.8095238095238095,0.7523809523809524,1.7142857142857142,0.0,0.0,0.0,1.0,25,0.0
Jakub Stolarczyk,Leicester,17.142857142857142,0.3123809523809524,0.5714285714285714,7350.238095238095,1.2857142857142858,5.038095238095238,0.0,0.0,0.0,1.0,0.0,25,0.0
Jamaal Lascelles,Newcastle,0.0,0.0,0.0,477.9047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Jamal Lewis,Newcastle,0.0,0.0,0.0,25017.380952380954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Jamaldeen Jimoh,Aston Villa,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
James Bree,Southampton,19.0,0.6495238095238095,0.0,24654.095238095237,1.7619047619047619,3.7809523809523813,4.642857142857143,1.0,0.0,0.0,0.0,25,0.0
James Garner,Everton,12.55,0.2245,0.0,1684.1,1.8,2.7,1.0450000000000002,0.0,0.0,0.0,1.0,25,0.0
James Hill,Bournemouth,8.380952380952381,0.13857142857142857,0.0,43873.80952380953,2.0476190476190474,1.7523809523809526,1.1285714285714286,1.0,0.0,0.0,0.0,25,0.0
James Justin,Leicester,82.0,1.8842857142857143,0.0,234996.33333333334,5.380952380952381,17.923809523809524,6.442857142857143,1.0,0.0,0.0,0.0,25,0.0
James Maddison,Spurs,57.285714285714285,1.0104761904761905,0.0,748129.5238095238,21.095238095238095,25.276190476190475,22.05238095238095,0.0,0.0,0.0,1.0,25,0.17
James McAtee,Man City,1.8571428571428572,0.05047619047619048,0.0,5186.190476190476,0.6666666666666666,0.11428571428571428,0.4,0.0,0.0,0.0,1.0,25,0.0
James McConnell,Liverpool,0.0,0.0,0.0,5296.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
James Milner,Brighton,8.047619047619047,0.09428571428571428,0.0,5707.238095238095,1.1428571428571428,1.3619047619047617,3.157142857142857,0.0,0.0,0.0,1.0,25,0.0
James Tarkowski,Everton,89.55,1.3625,0.0,159669.5,12.65,24.7,5.8149999999999995,1.0,0.0,0.0,0.0,25,0.0
James Ward-Prowse,Nott'm Forest,20.842105263157894,0.2826315789473684,0.0,70995.1052631579,3.210526315789474,3.2421052631578946,3.689473684210526,0.0,0.0,0.0,1.0,25,0.0
James Ward-Prowse,West Ham,8.0,0.135,0.0,165615.0,1.5,1.7,0.7,0.0,0.0,0.0,1.0,25,0.0
Jamie Vardy,Leicester,73.85714285714286,1.7223809523809526,0.0,891432.2380952381,13.047619047619047,14.609523809523811,8.09047619047619,0.0,1.0,0.0,0.0,25,0.27
Jan Bednarek,Southampton,72.0,1.7619047619047619,0.0,296361.61904761905,7.476190476190476,20.514285714285716,2.4666666666666663,1.0,0.0,0.0,0.0,25,0.0
Jan Paul van Hecke,Brighton,76.66666666666667,1.1057142857142856,0.0,80727.80952380953,11.904761904761905,18.8,7.809523809523809,1.0,0.0,0.0,0.0,25,0.01
Jannik Vestergaard,Leicester,48.57142857142857,0.8819047619047619,0.0,217884.7619047619,3.380952380952381,11.295238095238094,1.1238095238095238,1.0,0.0,0.0,0.0,25,0.0
Jarell Quansah,Liverpool,11.25,0.182,0.0,195744.9,1.1,2.98,0.24,1.0,0.0,0.0,0.0,25,0.0
Jarrad Branthwaite,Everton,49.8,0.655,0.0,105374.05,8.65,9.629999999999999,1.075,1.0,0.0,0.0,0.0,25,0.0
Jarrod Bowen,West Ham,78.85714285714286,1.5742857142857143,0.0,649067.4761904762,16.61904761904762,21.714285714285715,25.076190476190476,0.0,0.0,0.0,1.0,25,0.21
Jason Steele,Brighton,8.571428571428571,0.08952380952380952,0.14285714285714285,146479.04761904763,2.1904761904761907,1.923809523809524,0.0,0.0,0.0,1.0,0.0,25,0.0
Jay Stansfield,Fulham,0.047619047619047616,0.03190476190476191,0.0,5636.761904761905,0.09523809523809523,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Jayce Fitzgerald,Man Utd,0.0,0.0,0.0,296.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jayden Danns,Liverpool,0.0,0.0,0.0,1131.3333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Jayden Meghoma,Brentford,0.2222222222222222,0.007777777777777778,0.0,4157.444444444444,0.16666666666666666,0.011111111111111112,0.016666666666666666,1.0,0.0,0.0,0.0,25,0.0
Jean-Clair Todibo,West Ham,41.095238095238095,0.7733333333333332,0.0,33517.90476190476,5.142857142857143,9.238095238095237,1.2,1.0,0.0,0.0,0.0,25,0.0
Jean-Philippe Mateta,Crystal Palace,75.71428571428571,1.2323809523809524,0.0,371049.4285714286,12.666666666666666,14.304761904761904,11.852380952380953,0.0,1.0,0.0,0.0,25,0.16
Jean-Ricner Bellegarde,Wolves,39.142857142857146,0.7990476190476191,0.0,6962.523809523809,5.476190476190476,6.447619047619048,7.699999999999999,0.0,0.0,0.0,1.0,25,0.0
Jefferson Lerma Solís,Crystal Palace,52.904761904761905,0.7766666666666666,0.0,5511.333333333333,7.523809523809524,8.657142857142858,4.485714285714286,0.0,0.0,0.0,1.0,25,0.0
Jeffrey Schlupp,Crystal Palace,4.476190476190476,0.07285714285714286,0.0,7823.619047619048,1.9047619047619047,1.0380952380952382,1.5523809523809524,0.0,0.0,0.0,1.0,25,0.0
Jens Cajuste,Ipswich,45.2,1.089,0.0,8177.15,6.15,4.42,4.365,0.0,0.0,0.0,1.0,25,0.0
Jenson Metcalfe,Everton,0.0,0.0,0.0,554.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jeremy Sarmiento Morante,Brighton,0.38095238095238093,0.0,0.0,1511.3333333333333,0.14285714285714285,0.009523809523809525,0.0380952380952381,0.0,0.0,0.0,1.0,25,0.0
Jesper Lindstrøm,Everton,33.0,0.40449999999999997,0.0,7697.45,4.7,5.86,9.915000000000001,0.0,0.0,0.0,1.0,25,0.0
Jesurun Rak-Sakyi,Crystal Palace,0.0,0.0,0.0,6555.476190476191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Jhon Durán,Aston Villa,28.0,0.4319047619047619,0.0,370939.04761904763,10.428571428571429,13.019047619047617,3.1809523809523808,0.0,1.0,0.0,0.0,25,0.0
Joachim Andersen,Crystal Palace,90.0,1.59,0.0,1762243.0,3.0,18.4,2.9,1.0,0.0,0.0,0.0,25,0.0
Joachim Andersen,Fulham,52.65,0.7310000000000001,0.0,784320.5,5.8,11.6,1.625,1.0,0.0,0.0,0.0,25,0.0
Joachim Kayi-Sanda,Southampton,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Joe Aribo,Southampton,56.80952380952381,1.7057142857142857,0.0,6539.476190476191,11.095238095238095,11.00952380952381,10.376190476190477,0.0,0.0,0.0,1.0,25,0.0
Joe Gauci,Aston Villa,0.0,0.0,0.0,84150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Joe Gomez,Liverpool,25.85,0.269,0.0,95149.7,4.15,6.5200000000000005,1.925,1.0,0.0,0.0,0.0,25,0.0
Joe Hodge,Wolves,0.0,0.0,0.0,29747.619047619046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Joe Lumley,Southampton,12.857142857142858,0.4476190476190475,0.6190476190476191,41746.23809523809,1.0476190476190477,4.866666666666667,0.0,0.0,0.0,1.0,0.0,25,0.0
Joe White,Newcastle,0.0,0.0,0.0,21544.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Joe Willock,Newcastle,26.095238095238095,0.3852380952380952,0.0,18617.190476190477,4.142857142857143,3.8666666666666667,7.242857142857143,0.0,0.0,0.0,1.0,25,0.0
Joe Worrall,Nott'm Forest,0.0,0.0,0.0,3134.8571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Joel Ward,Crystal Palace,0.0,0.0,0.0,10880.809523809523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Joelinton Cássio Apolinário de Lira,Newcastle,79.61904761904762,1.0238095238095237,0.0,174766.80952380953,12.0,16.495238095238093,13.961904761904762,0.0,0.0,0.0,1.0,25,0.41
John McGinn,Aston Villa,59.666666666666664,0.8400000000000001,0.0,112942.80952380953,8.857142857142858,6.457142857142857,15.723809523809523,0.0,0.0,0.0,1.0,25,0.32
John Ruddy,Newcastle,0.0,0.0,0.0,33068.333333333336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
John Stones,Man City,15.619047619047619,0.2076190476190476,0.0,176453.90476190476,3.0,5.133333333333333,2.0857142857142854,1.0,0.0,0.0,0.0,25,0.0
Jonathan Panzo,Nott'm Forest,0.0,0.0,0.0,119.80952380952381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Jonny Evans,Man Utd,13.714285714285714,0.12476190476190477,0.0,11785.761904761905,2.9523809523809526,2.4285714285714284,0.19523809523809527,1.0,0.0,0.0,0.0,25,0.0
Jordan Ayew,Crystal Palace,20.0,0.95,0.0,40324.0,-5.0,0.2,12.8,0.0,0.0,0.0,1.0,25,0.0
Jordan Ayew,Leicester,45.85,0.8425,0.0,24499.4,9.15,9.97,7.49,0.0,0.0,0.0,1.0,25,0.0
Jordan Pickford,Everton,90.0,1.3625,3.15,1147050.95,15.35,28.339999999999996,0.515,0.0,0.0,1.0,0.0,25,0.01
Jorge Cuenca Barreno,Fulham,4.428571428571429,0.1219047619047619,0.0,4721.9047619047615,0.8095238095238095,1.1809523809523808,0.0,1.0,0.0,0.0,0.0,25,0.0
Jorge Luiz Frello Filho,Arsenal,21.714285714285715,0.2033333333333333,0.0,26531.95238095238,3.9047619047619047,1.7047619047619047,3.080952380952381,0.0,0.0,0.0,1.0,25,0.0
Joseph O'Brien-Whitmarsh,Southampton,0.0,0.0,0.0,208.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Josh Acheampong,Chelsea,26.666666666666668,0.34833333333333333,0.0,1587.6666666666667,0.8333333333333334,2.1,0.25,1.0,0.0,0.0,0.0,25,0.0
Josh Bowler,Nott'm Forest,0.0,0.0,0.0,3262.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Josh Dasilva,Brentford,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Josh King,Fulham,3.6666666666666665,0.016666666666666666,0.0,9583.714285714286,1.0476190476190477,1.0095238095238095,1.7619047619047619,0.0,0.0,0.0,1.0,25,0.0
Josh Nichols,Arsenal,0.0,0.0,0.0,3090.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Josh Wilson-Esbrand,Man City,0.0,0.0,0.0,1355.2727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Joshua Zirkzee,Man Utd,34.95238095238095,0.6380952380952382,0.0,243142.04761904763,8.0,8.99047619047619,7.257142857142857,0.0,1.0,0.0,0.0,25,0.0
José Malheiro de Sá,Wolves,60.0,1.05,1.8095238095238095,187563.0,6.0,14.838095238095239,0.47619047619047616,0.0,0.0,1.0,0.0,25,0.01
João Cavaco Cancelo,Man City,0.0,0.0,0.0,31415.666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
João Félix Sequeira,Chelsea,17.8,0.29650000000000004,0.0,60879.7,4.45,4.37,4.71,0.0,0.0,0.0,1.0,25,0.0
João Neves Virgínia,Everton,0.0,0.0,0.0,57058.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
João Pedro Ferreira Silva,Nott'm Forest,26.61904761904762,0.3795238095238095,0.0,11855.190476190477,5.333333333333333,4.438095238095238,6.738095238095238,0.0,0.0,0.0,1.0,25,0.0
João Pedro Junqueira de Jesus,Brighton,53.095238095238095,0.6804761904761906,0.0,1807007.0952380951,14.857142857142858,16.057142857142857,12.066666666666666,0.0,1.0,0.0,0.0,25,0.0
João Victor Gomes da Silva,Wolves,80.61904761904762,1.4047619047619047,0.0,41300.23809523809,11.904761904761905,14.238095238095237,10.7,0.0,0.0,0.0,1.0,25,0.25
Joël Veltman,Brighton,61.38095238095238,0.8333333333333334,0.0,297556.71428571426,10.714285714285714,9.933333333333334,4.680952380952381,1.0,0.0,0.0,0.0,25,0.01
Joško Gvardiol,Man City,83.42857142857143,1.2776190476190477,0.0,2774318.1428571427,13.714285714285714,22.904761904761905,15.676190476190476,1.0,0.0,0.0,0.0,25,0.0
Juan Larios López,Southampton,0.0,0.0,0.0,7479.714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Julio Enciso,Brighton,13.571428571428571,0.23095238095238094,0.0,7831.714285714285,2.857142857142857,2.2476190476190476,3.738095238095238,0.0,0.0,0.0,1.0,25,0.0
Julio Soler,Bournemouth,0.0,0.0,0.0,561.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Julián Araujo Zúñiga,Bournemouth,16.761904761904763,0.33095238095238094,0.0,18909.95238095238,0.5238095238095238,1.9047619047619047,0.3761904761904762,1.0,0.0,0.0,0.0,25,0.0
Julián Álvarez,Man City,0.0,0.0,0.0,12617.666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Jurriën Timber,Arsenal,70.71428571428571,0.6152380952380953,0.0,352217.04761904763,11.666666666666666,11.723809523809523,10.095238095238095,1.0,0.0,0.0,0.0,25,0.0
Justin Devenny,Crystal Palace,12.578947368421053,0.2636842105263158,0.0,10081.315789473685,3.526315789473684,3.8736842105263154,3.710526315789474,0.0,0.0,0.0,1.0,25,0.0
Justin Kluivert,Bournemouth,60.04761904761905,0.8047619047619047,0.0,191781.85714285713,12.904761904761905,17.428571428571427,13.98095238095238,0.0,0.0,0.0,1.0,25,0.4
Jérémy Doku,Man City,32.95238095238095,0.35333333333333333,0.0,235372.2857142857,9.904761904761905,10.923809523809524,11.261904761904763,0.0,0.0,0.0,1.0,25,0.0
Jørgen Strand Larsen,Wolves,81.61904761904762,1.4385714285714286,0.0,249521.7142857143,14.619047619047619,16.83809523809524,9.280952380952382,0.0,1.0,0.0,0.0,25,0.3
Kacper Kozłowski,Brighton,0.0,0.0,0.0,76.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Kadan Young,Aston Villa,0.0,0.0,0.0,23604.444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Kaden Rodney,Crystal Palace,0.0,0.0,0.0,2326.7894736842104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Kaelan Casey,West Ham,0.05263157894736842,0.004736842105263157,0.0,18570.0,0.15789473684210525,0.10526315789473684,0.0,1.0,0.0,0.0,0.0,25,0.0
Kai Havertz,Arsenal,74.76190476190476,0.7814285714285715,0.0,1415148.2857142857,13.095238095238095,17.723809523809525,10.642857142857142,0.0,1.0,0.0,0.0,25,0.43
Kaine Kesler-Hayden,Aston Villa,0.0,0.0,0.0,1260.7142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kalvin Phillips,Ipswich,36.523809523809526,0.7857142857142857,0.0,7072.238095238095,4.9523809523809526,4.761904761904762,3.0999999999999996,0.0,0.0,0.0,1.0,25,0.0
Kamaldeen Sulemana,Southampton,11.714285714285714,0.44333333333333336,0.0,570.1904761904761,1.619047619047619,1.3523809523809522,1.3809523809523812,0.0,0.0,0.0,1.0,25,0.0
Karl Hein,Arsenal,0.0,0.0,0.0,4052.3809523809523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Kasey McAteer,Leicester,16.857142857142858,0.4523809523809524,0.0,5021.0952380952385,3.0,2.8571428571428568,3.2952380952380946,0.0,0.0,0.0,1.0,25,0.0
Keane Lewis-Potter,Brentford,78.42857142857143,1.4733333333333332,0.0,8843.47619047619,12.333333333333334,14.038095238095238,10.947619047619048,0.0,0.0,0.0,1.0,25,0.31
Kenny Tete,Fulham,60.095238095238095,0.7985714285714286,0.0,37334.76190476191,7.238095238095238,12.323809523809524,5.757142857142857,1.0,0.0,0.0,0.0,25,0.0
Kepa Arrizabalaga,Bournemouth,66.3157894736842,0.8884210526315789,2.6315789473684212,105724.47368421052,10.473684210526315,19.642105263157895,0.531578947368421,0.0,0.0,1.0,0.0,25,0.0
Kepa Arrizabalaga,Chelsea,0.0,0.0,0.0,29201.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Kevin De Bruyne,Man City,43.285714285714285,0.6057142857142856,0.0,595636.619047619,12.285714285714286,12.542857142857141,25.861904761904764,0.0,0.0,0.0,1.0,25,0.0
Kevin Mbabu,Fulham,0.0,0.0,0.0,25833.619047619046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kevin Schade,Brentford,45.523809523809526,0.6866666666666666,0.0,36697.71428571428,10.904761904761905,13.714285714285714,4.9,0.0,0.0,0.0,1.0,25,0.0
Ki-Jana Hoever,Wolves,0.0,0.0,0.0,18826.095238095237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kieran Tierney,Arsenal,0.6190476190476191,0.01,0.0,3165.0476190476193,0.3333333333333333,0.10476190476190476,0.5,1.0,0.0,0.0,0.0,25,0.0
Kieran Trippier,Newcastle,22.952380952380953,0.2819047619047619,0.0,518032.8095238095,4.857142857142857,3.7809523809523813,4.652380952380953,1.0,0.0,0.0,0.0,25,0.0
Kiernan Dewsbury-Hall,Chelsea,2.6666666666666665,0.05380952380952381,0.0,14716.619047619048,0.7142857142857143,0.44761904761904764,0.7285714285714286,0.0,0.0,0.0,1.0,25,0.0
Killian Cahill,Brighton,0.0,0.0,0.0,98973.69230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
Kim Ji-soo,Brentford,1.2857142857142858,0.015238095238095238,0.0,34888.23809523809,0.23809523809523808,0.2285714285714286,0.03809523809523809,1.0,0.0,0.0,0.0,25,0.0
Kobbie Mainoo,Man Utd,54.333333333333336,0.7509523809523809,0.0,312789.3333333333,8.142857142857142,6.904761904761905,9.166666666666666,0.0,0.0,0.0,1.0,25,0.0
Konstantinos Mavropanos,West Ham,62.142857142857146,1.2857142857142858,0.0,17065.714285714286,7.666666666666667,15.257142857142856,2.3333333333333335,1.0,0.0,0.0,0.0,25,0.0
Konstantinos Tsimikas,Liverpool,13.65,0.11200000000000002,0.0,24232.9,4.6,4.87,3.9449999999999994,1.0,0.0,0.0,0.0,25,0.0
Kortney Hause,Aston Villa,0.0,0.0,0.0,61759.142857142855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kosta Nedeljković,Aston Villa,5.428571428571429,0.10047619047619047,0.0,118184.42857142857,0.5714285714285714,1.0571428571428572,0.3190476190476191,1.0,0.0,0.0,0.0,25,0.0
Kristoffer Ajer,Brentford,34.142857142857146,0.6152380952380953,0.0,30306.619047619046,1.2380952380952381,4.180952380952381,2.6666666666666665,1.0,0.0,0.0,0.0,25,0.0
Kurt Zouma,West Ham,0.0,0.0,0.0,23910.52380952381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Kyle Walker,Man City,46.0,0.9171428571428573,0.0,468291.1904761905,3.0,7.495238095238095,7.033333333333333,1.0,0.0,0.0,0.0,25,0.0
Kyle Walker-Peters,Southampton,80.47619047619048,2.256666666666667,0.0,39912.04761904762,7.904761904761905,15.533333333333333,11.847619047619048,1.0,0.0,0.0,0.0,25,0.0
Lamare Bogarde,Aston Villa,10.142857142857142,0.10142857142857142,0.0,31636.380952380954,0.2857142857142857,1.5142857142857142,0.8476190476190476,1.0,0.0,0.0,0.0,25,0.0
Leander Dendoncker,Aston Villa,0.0,0.0,0.0,40030.380952380954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Leandro Trossard,Arsenal,56.57142857142857,0.47095238095238096,0.0,209797.90476190476,12.428571428571429,14.01904761904762,13.538095238095238,0.0,0.0,0.0,1.0,25,0.0
Leif Davis,Ipswich,90.0,2.050952380952381,0.0,226509.0,9.142857142857142,16.942857142857143,28.071428571428573,1.0,0.0,0.0,0.0,25,0.0
Leny Yoro,Man Utd,15.619047619047619,0.2795238095238095,0.0,15297.0,0.7619047619047619,2.9142857142857146,0.21904761904761902,1.0,0.0,0.0,0.0,25,0.0
Leon Bailey,Aston Villa,43.523809523809526,0.4876190476190476,0.0,139135.7142857143,6.904761904761905,5.980952380952381,9.3,0.0,0.0,0.0,1.0,25,0.0
Leon Chiwome,Wolves,0.0,0.0,0.0,200691.42857142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0
Lesley Ugochukwu,Chelsea,0.0,0.0,0.0,28052.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lesley Ugochukwu,Southampton,26.9,0.778,0.0,34887.35,2.75,4.39,3.4,0.0,0.0,0.0,1.0,25,0.0
Levi Colwill,Chelsea,85.71428571428571,1.3195238095238095,0.0,359427.04761904763,11.095238095238095,18.495238095238093,6.276190476190477,1.0,0.0,0.0,0.0,25,0.0
Lewis Cook,Bournemouth,79.57142857142857,1.1857142857142857,0.0,20159.333333333332,14.904761904761905,18.076190476190476,24.376190476190477,0.0,0.0,0.0,1.0,25,0.32
Lewis Dobbin,Aston Villa,0.0,0.0,0.0,243.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lewis Dunk,Brighton,61.42857142857143,1.0352380952380953,0.0,529217.4285714285,8.714285714285714,13.114285714285714,4.390476190476191,1.0,0.0,0.0,0.0,25,0.0
Lewis Hall,Newcastle,79.85714285714286,0.9509523809523809,0.0,743055.619047619,17.952380952380953,19.65714285714286,21.366666666666667,1.0,0.0,0.0,0.0,25,0.18
Lewis Miley,Newcastle,0.8571428571428571,0.03761904761904762,0.0,649.952380952381,0.6190476190476191,0.3428571428571428,0.13333333333333333,0.0,0.0,0.0,1.0,25,0.0
Lewis O'Brien,Nott'm Forest,0.0,0.0,0.0,101.47619047619048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lewis Orford,West Ham,0.0,0.0,0.0,314.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Liam Delap,Ipswich,72.61904761904762,1.4714285714285713,0.0,361207.1904761905,13.761904761904763,16.476190476190474,10.152380952380952,0.0,1.0,0.0,0.0,25,0.4
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,9363.047619047618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0
Lisandro Martínez,Man Utd,75.23809523809524,1.3076190476190477,0.0,453876.61904761905,11.380952380952381,17.46666666666667,7.057142857142857,1.0,0.0,0.0,0.0,25,0.01
Lloyd Kelly,Newcastle,14.095238095238095,0.2723809523809524,0.0,13860.57142857143,1.8095238095238095,3.838095238095238,1.3380952380952382,1.0,0.0,0.0,0.0,25,0.0
Luca Williams-Barnett,Spurs,0.0,0.0,0.0,410.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0
Lucas Bergström,Chelsea,0.0,0.0,0.0,27066.238095238095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25,0.0
