name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
John Ruddy,GK,Newcastle,0.5,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,32151,0,,,0.0,0,116,774,658,39,True,0
John Stones,DEF,Man City,0.0,0,0,0,0,0.0,362,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,118470,0,,,0.0,0,-1111,55,1166,53,True,0
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,88,0,0,1,0.0,0,0,0,0,40,True,0
Jonny Evans,DEF,Man Utd,0.0,0,0,0,0,0.0,371,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,8948,0,0,1,0.0,0,-70,14,84,44,False,0
Jordan Ayew,MID,Leicester,-0.2,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,18233,0,,,0.0,0,-135,267,402,51,False,0
Jordan Pickford,GK,Everton,0.7,0,0,0,0,0.0,235,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,1887900,0,,,0.0,0,-251760,11287,263047,51,False,0
Jorge Luiz Frello Filho,MID,Arsenal,0.5,0,0,0,0,0.0,7,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,24692,0,1,2,0.0,0,-172,143,315,47,True,0
Jorge Cuenca Barreno,DEF,Fulham,-0.2,0,0,5,0,1.4,586,0.01,0.03,0.02,2.31,291,2,0,2.2,16.4,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,4670,1,1,2,4.0,1,-25,19,44,44,False,0
Joseph O'Brien-Whitmarsh,MID,Southampton,0.0,0,0,0,0,0.0,693,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,280,0,,,0.0,0,-9,0,9,45,True,0
Joshua Zirkzee,FWD,Man Utd,1.2,0,0,5,0,4.2,389,0.01,0.01,0.00,0.32,294,1,0,0.4,0.0,2025-04-01T19:00:00Z,77,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,198415,1,0,1,0.0,2,-10228,4824,15052,65,False,0
Josh Acheampong,DEF,Chelsea,0.5,0,0,0,0,0.0,697,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,6658,0,,,0.0,0,-207,300,507,40,True,0
Josh Bowler,MID,Nott'm Forest,0.0,0,0,0,0,0.0,426,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,1870,0,0,1,0.0,0,-15,0,15,45,True,0
Josh Dasilva,MID,Brentford,0.0,0,0,0,0,0.0,90,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,479,0,,,0.0,0,7,14,7,48,False,0
Josh King,MID,Fulham,-0.5,0,0,0,0,0.0,604,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,9513,0,1,2,0.0,0,-23,165,188,44,False,0
Josh Nichols,DEF,Arsenal,0.5,0,0,0,0,0.0,662,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,6048,0,1,2,0.0,0,11,216,205,40,True,0
Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,0,0.0,675,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,1718,0,,,0.0,0,-35,0,35,40,True,0
José Malheiro de Sá,GK,Wolves,3.3,0,0,19,1,0.0,554,0.00,0.00,0.00,1.02,295,0,0,0.9,9.4,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,1,354151,1,0,1,0.0,5,-1990,37582,39572,44,True,1
João Pedro Ferreira Silva,MID,Nott'm Forest,2.5,0,0,0,0,0.0,596,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,15643,0,0,1,0.0,0,128,430,302,59,True,0
João Pedro Junqueira de Jesus,FWD,Brighton,3.3,0,0,0,0,0.0,129,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,1663491,0,,,0.0,0,-40888,134959,175847,56,True,0
João Victor Gomes da Silva,MID,Wolves,2.0,0,0,11,1,4.8,553,0.04,0.09,0.05,1.02,295,0,0,2.4,11.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,33357,1,0,1,8.0,2,-6300,440,6740,49,True,1
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,22277,0,,,0.0,0,-34,0,34,53,True,0
João Félix Sequeira,MID,Chelsea,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,45541,0,,,0.0,0,-353,0,353,59,True,0
João Neves Virgínia,GK,Everton,-1.0,0,0,0,0,0.0,227,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,61539,0,,,0.0,0,-3619,650,4269,39,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0,0.0,145,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,144616,0,,,0.0,0,-7158,99,7257,43,True,0
Joško Gvardiol,DEF,Man City,1.5,0,0,0,0,0.0,350,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,2971344,0,,,0.0,0,436787,503164,66377,60,True,0
Juan Larios López,DEF,Southampton,-0.2,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,6637,0,,,0.0,0,-108,114,222,39,True,0
Julian Eyestone,GK,Brentford,-0.5,0,0,0,0,0.0,759,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,562,0,,,0.0,0,69,115,46,40,False,0
Julio Enciso,MID,Ipswich,0.8,0,0,0,0,0.0,121,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,8313,0,,,0.0,0,-40,361,401,54,False,0
Julio Soler,DEF,Bournemouth,0.5,0,0,0,0,0.0,713,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,2743,0,,,0.0,0,333,588,255,39,True,0
Julián Araujo Zúñiga,DEF,Bournemouth,0.5,0,0,0,0,0.0,592,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,13732,0,,,0.0,0,3,71,68,43,True,0
Julián Álvarez,FWD,Man City,0.0,0,0,0,0,0.0,352,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,9825,0,,,0.0,0,-17,0,17,70,True,0
Jurriën Timber,DEF,Arsenal,7.5,0,1,25,1,9.5,6,0.03,0.28,0.25,0.15,291,0,0,3.6,9.6,2025-04-01T18:45:00Z,76,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,632886,1,1,2,17.0,7,84047,136842,52795,56,True,0
Justin Devenny,MID,Crystal Palace,1.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,10329,0,,,0.0,0,-543,111,654,45,False,0
Justin Kluivert,MID,Bournemouth,2.1,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,3959950,0,,,0.0,0,-25600,307475,333075,63,True,0
Jérémy Doku,MID,Man City,1.5,0,0,0,0,0.0,346,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,177775,0,,,0.0,0,5517,14082,8565,62,True,0
Jørgen Strand Larsen,FWD,Wolves,7.7,0,3,42,1,34.3,566,0.10,0.28,0.18,1.02,295,0,1,9.7,43.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,293158,1,0,1,19.0,9,679,66225,65546,53,True,0
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,0,0.0,130,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,59,0,,,0.0,0,0,0,0,45,True,0
Kadan Young,MID,Aston Villa,0.0,0,0,0,0,0.0,656,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,20697,0,,,0.0,0,-807,0,807,44,False,0
Kaden Rodney,MID,Crystal Palace,0.5,0,0,0,0,0.0,647,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,2624,0,,,0.0,0,-10,43,53,45,False,0
Kaelan Casey,DEF,West Ham,0.0,0,0,0,0,0.0,643,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,17759,0,0,1,0.0,0,-147,59,206,40,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,897,0,,,0.0,0,-5,0,5,40,False,0
Kai Havertz,FWD,Arsenal,0.0,0,0,0,0,0.0,4,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,673333,0,1,2,0.0,0,-7269,174,7443,77,True,0
Kalvin Phillips,MID,Ipswich,0.2,0,0,0,0,0.0,359,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,5998,0,,,0.0,0,-15,61,76,48,False,0
Kamaldeen Sulemana,MID,Southampton,0.8,0,0,0,0,0.0,462,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,2628,0,,,0.0,0,-1449,63,1512,50,True,0
Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,5,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,2810,0,1,2,0.0,0,-19,0,19,40,True,0
Kasey McAteer,MID,Leicester,-0.2,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,4422,0,,,0.0,0,-74,45,119,47,False,0
Keane Lewis-Potter,MID,Brentford,0.8,0,0,0,0,0.0,98,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,10874,0,,,0.0,0,-314,267,581,50,False,0
Kenny Tete,DEF,Fulham,0.0,0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,22066,0,1,2,0.0,0,-196,18,214,44,False,0
Kepa Arrizabalaga,GK,Bournemouth,1.2,0,0,0,0,0.0,152,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,386180,0,,,0.0,0,36144,70754,34610,46,True,0
Kevin Danso,DEF,Spurs,0.0,0,0,0,0,0.0,767,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,4192,0,,,0.0,0,-1748,15,1763,45,False,0
Kevin De Bruyne,MID,Man City,1.2,0,0,0,0,0.0,345,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,438029,0,,,0.0,0,4539,13177,8638,93,True,0
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,0,0.0,250,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,15556,0,1,2,0.0,0,-118,0,118,40,False,0
Kevin Schade,MID,Brentford,0.8,0,0,0,0,0.0,106,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,121248,0,,,0.0,0,-24843,2354,27197,51,False,0
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,552,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,12170,0,0,1,0.0,0,-90,0,90,40,True,0
Kieran McKenna,AM,Ipswich,0.2,0,0,0,0,0.0,743,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,1085,0,,,0.0,0,-377,59,436,5,False,0
Kieran Tierney,DEF,Arsenal,1.2,0,0,0,0,0.0,21,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,5551,0,1,2,0.0,0,54,218,164,43,True,0
Kieran Trippier,DEF,Newcastle,4.5,0,0,0,0,0.0,418,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,466797,0,,,0.0,0,86799,110781,23982,56,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,12638,0,,,0.0,0,-14,101,115,55,True,0
Killian Cahill,GK,Brighton,0.0,0,0,0,0,0.0,668,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,120863,0,,,0.0,0,-5673,766,6439,39,True,0
Kim Ji-soo,DEF,Brentford,-0.2,0,0,0,0,0.0,96,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,38245,0,,,0.0,0,-923,146,1069,39,False,0
Kobbie Mainoo,MID,Man Utd,0.0,0,0,0,0,0.0,378,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,198637,0,0,1,0.0,0,-1670,36,1706,52,False,0
Konstantinos Mavropanos,DEF,West Ham,1.3,0,0,8,0,0.9,528,0.00,0.00,0.00,0.89,295,1,0,1.7,16.0,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,14562,1,0,1,0.0,1,-66,85,151,43,False,1
Konstantinos Tsimikas,DEF,Liverpool,1.0,0,0,0,0,0.0,337,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,23427,0,,,0.0,0,-87,1104,1191,46,True,0
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,0,0.0,40,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,63118,0,,,0.0,0,-700,439,1139,39,False,0
Kosta Nedeljković,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,63526,0,,,0.0,0,-3424,0,3424,39,False,0
Kristoffer Ajer,DEF,Brentford,0.5,0,0,0,0,0.0,86,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,24222,0,,,0.0,0,-280,470,750,44,False,0
Kurt Zouma,DEF,West Ham,0.0,0,0,0,0,0.0,532,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,14755,0,0,1,0.0,0,-45,0,45,44,False,0
Kyle Walker-Peters,DEF,Southampton,0.2,0,0,0,0,0.0,476,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,33615,0,,,0.0,0,-2470,418,2888,43,True,0
Kyle Walker,DEF,Man City,0.0,0,0,0,0,0.0,363,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,297782,0,,,0.0,0,-1843,0,1843,51,True,0
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,0,0.0,598,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,30068,0,,,0.0,0,-723,403,1126,39,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,20469,0,,,0.0,0,-131,0,131,45,False,0
Leandro Trossard,MID,Arsenal,2.2,0,0,3,0,0.3,23,0.00,0.00,0.00,0.66,291,1,0,0.4,2.0,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,338751,0,1,2,2.0,1,-22818,17245,40063,68,True,0
Leif Davis,DEF,Ipswich,0.2,0,0,0,0,0.0,267,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,132655,0,,,0.0,0,-7533,3103,10636,43,False,0
Leny Yoro,DEF,Man Utd,0.5,0,0,15,0,8.9,572,0.02,0.02,0.00,0.48,294,1,0,2.8,19.2,2025-04-01T19:00:00Z,87,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,19061,1,0,1,0.0,2,-1444,141,1585,43,False,0
Leon Bailey,MID,Aston Villa,0.1,0,0,0,0,0.0,28,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,87604,0,,,0.0,0,-646,736,1382,62,False,0
Leon Chiwome,FWD,Wolves,0.0,0,0,0,0,0.0,539,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,138892,0,0,1,0.0,0,-7024,103,7127,45,True,0
Lesley Ugochukwu,MID,Southampton,0.8,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,35468,0,,,0.0,0,-937,1047,1984,44,True,0
Levi Colwill,DEF,Chelsea,2.8,0,0,0,0,0.0,162,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,364272,0,,,0.0,0,-44632,13587,58219,44,True,0
Lewis Cook,MID,Bournemouth,1.8,0,0,0,0,0.0,64,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,18017,0,,,0.0,0,147,708,561,50,True,0
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,0,0.0,37,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,185,0,,,0.0,0,-2,0,2,50,False,0
Lewis Dunk,DEF,Brighton,0.0,0,0,0,0,0.0,120,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,269048,0,,,0.0,0,-2455,5972,8427,42,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,0,0,0.0,399,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,879448,0,,,0.0,0,-322587,543,323130,48,True,0
Lewis Miley,MID,Newcastle,0.5,0,0,0,0,0.0,411,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,2090,0,,,0.0,0,-32,93,125,50,True,0
Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,0,0.0,439,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,79,0,0,1,0.0,0,0,0,0,50,True,0
Lewis Orford,MID,West Ham,0.0,0,0,0,0,0.0,701,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,757,0,0,1,0.0,0,-31,24,55,45,False,0
Liam Delap,FWD,Ipswich,0.8,0,0,0,0,0.0,268,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,373317,0,,,0.0,0,-34488,9261,43749,56,False,0
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,5458,0,,,0.0,0,-46,0,46,40,False,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,271953,0,0,1,0.0,0,-6740,55,6795,43,False,0
Lloyd Kelly,DEF,Newcastle,0.0,0,0,0,0,0.0,404,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,10232,0,,,0.0,0,-125,0,125,42,True,0
Lucas Bergström,GK,Chelsea,0.5,0,0,0,0,0.0,154,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,29013,0,,,0.0,0,-228,536,764,39,True,0
Lucas Bergvall,MID,Spurs,1.2,0,0,0,0,0.0,481,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,122804,0,,,0.0,0,-5596,5191,10787,44,False,0
Lucas Digne,DEF,Aston Villa,3.0,0,0,0,0,0.0,36,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,714972,0,,,0.0,0,-8549,39013,47562,45,False,0
Lucas Tolentino Coelho de Lima,MID,West Ham,1.7,0,0,12,0,30.2,527,0.09,0.14,0.05,0.89,295,1,0,6.4,23.4,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,107340,1,0,1,10.0,2,-286,642,928,57,False,0
Luca Williams-Barnett,MID,Spurs,0.0,0,0,0,0,0.0,689,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,436,0,,,0.0,0,-12,0,12,45,False,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.3,0,0,6,0,10.5,526,0.00,0.00,0.00,0.35,295,1,0,1.4,3.6,2025-04-01T18:45:00Z,45,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,2733,1,0,1,0.0,1,-13,18,31,46,False,0
Luis Díaz,MID,Liverpool,4.0,0,0,0,0,0.0,327,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,1777906,0,,,0.0,0,52172,122089,69917,75,True,0
